dataset,split,sample_id,method,rule_leakage,judge_leakage,final_leakage,leakage_conflict,judge_leakage_coverage,leakage_matched_rules,leakage_hit_count
bridge,test,bridge:119579cbb3ca652d70d7,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:119579cbb3ca652d70d7,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:119579cbb3ca652d70d7,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ours_full,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:071e4a5b8090f56593c2,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1473e428f56e292e2d60,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1d54036985529ea5d4fb,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:1bc1f5fcdcc732b9fcee,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:c2e071379af6141f568b,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:6385d2045e2fad345d3b,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ours_full,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:04dde2cd2567c65d304f,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ours_full,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:0bd481107a9e8b11fd9b,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ours_full,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:12304961ebfe67509892,replace_two_phase_commit_with_naive_memory,True,,True,,0.0,direct_answer_phrase,1
misconception,test,misconception:0834f971bdb530b342e3,ours_full,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:0834f971bdb530b342e3,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ours_full,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:157357bbb98b540d4323,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1d7f847e3f765820fcd8,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:1d3d6bc3432dc0be18e8,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:2401e6a0d5b2f508560b,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:5f4f8eeccc83bc702de8,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ours_full,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:05323a9ce664b1c3bffe,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ours_full,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:0c6482ce5ac464be849f,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ours_full,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
bridge,test,bridge:12ba4c702dfac11911d4,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ours_full,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:0891f60df6b4c514d6a7,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1628138a74ddd5d7b365,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ours_full,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_risk_estimator,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_qos_routing,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_budget_controller,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_leakage_risk,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_misconception_risk,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_state_conflict_risk,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_state_commit,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,ablate_confidence_weighted_commit,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
misconception,test,misconception:1fd20a290a8da3cddee6,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:fb9c86fbdbe659b34da7,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:5184df0fedb0ef85b50d,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ours_full,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_risk_estimator,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_qos_routing,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_budget_controller,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_leakage_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_misconception_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_state_conflict_risk,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_state_commit,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,ablate_confidence_weighted_commit,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
mathdial,test,mathdial:c7a82421b2e25a873ce0,replace_two_phase_commit_with_naive_memory,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ours_full,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_risk_estimator,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_qos_routing,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_budget_controller,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_leakage_risk,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_misconception_risk,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_state_conflict_risk,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_state_commit,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,ablate_confidence_weighted_commit,False,,False,,0.0,,0
bridge,test,bridge:068be0e136e7113b5de1,replace_pedagogical_risk_with_difficulty,False,,False,,0.0,,0
